,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
35561,2004,1,13,2,817.0,820,1225.0,1222,UA,500,N311UA,188.0,182.0,159.0,3.0,-3.0,SLC,ORD,1249.0,5.0,24.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
11106,1992,1,10,5,803.0,800,1548.0,1527,US,76,,285.0,267.0,,21.0,3.0,SAN,PIT,2106.0,,,0,,0,,,,,,YES,YES
36761,2005,1,13,4,1831.0,1827,2127.0,2140,UA,568,N852UA,116.0,133.0,101.0,-13.0,4.0,SNA,DEN,846.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
21904,1997,1,30,4,2122.0,2120,2257.0,2302,UA,797,N918UA,95.0,102.0,82.0,-5.0,2.0,DEN,PHX,602.0,3.0,10.0,0,,0,,,,,,NO,YES
13836,1993,1,25,1,1812.0,1805,2011.0,2014,US,111,,119.0,129.0,,-3.0,7.0,BOS,CLE,563.0,,,0,,0,,,,,,NO,YES
24618,1999,1,14,4,1055.0,1055,1340.0,1344,AA,1020,N891AA,225.0,229.0,205.0,-4.0,0.0,SJU,PHL,1576.0,9.0,11.0,0,,0,,,,,,NO,NO
10781,1992,1,29,3,1644.0,1645,1834.0,1906,US,67,,170.0,201.0,,-32.0,-1.0,LGA,MCI,1107.0,,,0,,0,,,,,,NO,NO
20380,1997,1,19,7,830.0,830,1055.0,1047,HP,2020,N639AW,265.0,257.0,221.0,8.0,0.0,ATL,PHX,1587.0,29.0,15.0,0,,0,,,,,,YES,NO
39980,2007,1,1,1,1232.0,1225,1341.0,1340,WN,2891,N351,69.0,75.0,54.0,1.0,7.0,SMF,ONT,389.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
33075,2003,1,26,7,1359.0,1400,1723.0,1732,UA,1066,N305UA,144.0,152.0,125.0,-9.0,-1.0,SJC,DEN,948.0,8.0,11.0,0,,0,,,,,,NO,NO
15035,1994,1,11,2,1337.0,1340,1731.0,1748,US,252,,174.0,188.0,,-17.0,-3.0,IAH,PHL,1324.0,,,0,,0,,,,,,NO,NO
18184,1996,1,5,5,1708.0,1710,1828.0,1830,HP,416,N313AW,140.0,140.0,126.0,-2.0,-2.0,AUS,PHX,872.0,4.0,10.0,0,,0,,,,,,NO,NO
17944,1995,1,29,7,614.0,615,918.0,916,US,89,N434US,124.0,121.0,107.0,2.0,-1.0,STL,PHL,813.0,5.0,12.0,0,,0,,,,,,YES,NO
15070,1994,1,20,4,,750,,846,US,253,,,56.0,,,,DTW,PIT,201.0,,,1,,0,,,,,,YES,YES
43201,2008,1,3,4,1812.0,1805,1900.0,1855,WN,174,N340LV,48.0,50.0,36.0,5.0,7.0,PBI,TPA,174.0,3.0,9.0,0,,0,,,,,,YES,YES
41402,2007,1,2,2,844.0,845,1420.0,1415,WN,2101,N443,216.0,210.0,197.0,5.0,-1.0,LAS,MDW,1521.0,4.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
15096,1994,1,12,3,,1005,,1100,US,253,,,55.0,,,,PIT,HTS,192.0,,,1,,0,,,,,,YES,YES
17269,1995,1,27,5,1129.0,1125,1220.0,1220,US,974,N247US,51.0,55.0,42.0,0.0,4.0,RIC,PHL,198.0,2.0,7.0,0,,0,,,,,,NO,YES
18907,1996,1,27,6,1936.0,1855,2157.0,2100,HP,651,N632AW,261.0,245.0,246.0,57.0,41.0,CMH,PHX,1671.0,6.0,9.0,0,,0,,,,,,YES,YES
16432,1995,1,22,7,1547.0,1541,1814.0,1812,US,888,N376US,147.0,151.0,133.0,2.0,6.0,PBI,PHL,951.0,4.0,10.0,0,,0,,,,,,YES,YES
16806,1995,1,21,6,1958.0,2000,2112.0,2057,US,1907,N974VJ,74.0,57.0,50.0,15.0,-2.0,PIT,PHL,267.0,3.0,21.0,0,,0,,,,,,YES,NO
11837,1992,1,12,7,1627.0,1620,1906.0,1900,US,90,,159.0,160.0,,6.0,7.0,FLL,PHL,992.0,,,0,,0,,,,,,YES,YES
8117,1991,1,9,3,1326.0,1320,1547.0,1541,US,116,,81.0,81.0,,6.0,6.0,BNA,PIT,462.0,,,0,,0,,,,,,YES,YES
19238,1996,1,19,5,1132.0,1135,1331.0,1327,HP,24,N189AW,119.0,112.0,105.0,4.0,-3.0,DEN,PHX,602.0,3.0,11.0,0,,0,,,,,,YES,NO
37414,2005,1,19,3,1721.0,1720,2053.0,2043,UA,590,N824UA,152.0,143.0,131.0,10.0,1.0,MSY,IAD,954.0,7.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
6507,1990,1,5,5,2021.0,2020,2254.0,2250,US,35,,333.0,330.0,,4.0,1.0,PIT,SFO,2254.0,,,0,,0,,,,,,YES,YES
19058,1996,1,27,6,1718.0,1719,1909.0,1858,HP,835,N173AW,111.0,99.0,96.0,11.0,-1.0,COS,PHX,551.0,4.0,11.0,0,,0,,,,,,YES,NO
5766,1989,1,19,4,1659.0,1700,1855.0,1911,UA,232,,56.0,71.0,,-16.0,-1.0,ORD,DTW,235.0,,,0,,0,,,,,,NO,NO
8492,1991,1,23,3,707.0,705,806.0,803,US,123,,59.0,58.0,,3.0,2.0,LEX,PIT,289.0,,,0,,0,,,,,,YES,YES
30864,2002,1,16,3,1050.0,1055,1129.0,1137,US,760,N529Aä,39.0,42.0,21.0,-8.0,-5.0,CLT,AVL,92.0,3.0,15.0,0,,0,,,,,,NO,NO
43486,2008,1,3,4,703.0,705,802.0,810,WN,162,N726SW,119.0,125.0,103.0,-8.0,-2.0,PHX,SMF,647.0,6.0,10.0,0,,0,,,,,,NO,NO
23334,1998,1,5,1,621.0,620,808.0,810,UA,2751,N934UA,107.0,110.0,90.0,-2.0,1.0,DEN,PHX,602.0,2.0,15.0,0,,0,,,,,,NO,YES
23400,1998,1,9,5,950.0,950,1146.0,1140,UA,2755,N377UA,116.0,110.0,93.0,6.0,0.0,DEN,PHX,602.0,2.0,21.0,0,,0,,,,,,YES,NO
7919,1990,1,18,4,1000.0,1000,1118.0,1117,US,58,,78.0,77.0,,1.0,0.0,SFO,PSP,421.0,,,0,,0,,,,,,YES,NO
23228,1998,1,15,4,1835.0,1825,2036.0,2015,HP,2249,N178AW,121.0,110.0,91.0,21.0,10.0,DEN,PHX,602.0,7.0,23.0,0,,0,,,,,,YES,YES
22020,1998,1,17,6,1250.0,1250,1405.0,1410,WN,639,N688,135.0,140.0,124.0,-5.0,0.0,AUS,PHX,872.0,3.0,8.0,0,,0,,,,,,NO,NO
42103,2008,1,3,4,1439.0,1425,1720.0,1720,WN,1582,N318SW,101.0,115.0,85.0,0.0,14.0,LAS,DEN,629.0,7.0,9.0,0,,0,,,,,,NO,YES
10234,1992,1,21,2,1908.0,1910,2004.0,2010,US,58,,56.0,60.0,,-6.0,-2.0,DCA,GSO,248.0,,,0,,0,,,,,,NO,NO
28001,2001,1,1,1,1000.0,940,1112.0,1054,US,376,N300Aä,72.0,74.0,53.0,18.0,20.0,PHL,MHT,290.0,5.0,14.0,0,,0,,,,,,YES,YES
25574,1999,1,11,1,825.0,825,932.0,935,WN,478,N649,67.0,70.0,58.0,-3.0,0.0,ABQ,PHX,328.0,3.0,6.0,0,,0,,,,,,NO,NO
35730,2004,1,27,2,1814.0,1815,1854.0,1900,UA,505,N426UA,160.0,165.0,142.0,-6.0,-1.0,IND,DEN,977.0,7.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
41052,2007,1,2,2,1812.0,1815,2006.0,2015,WN,306,N614SW,54.0,60.0,43.0,-9.0,-3.0,GEG,BOI,287.0,2.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
29541,2001,1,28,7,744.0,745,900.0,907,US,432,-N927å,76.0,82.0,51.0,-7.0,-1.0,PIT,EWR,319.0,7.0,18.0,0,,0,,,,,,NO,NO
33682,2003,1,8,3,1256.0,1300,1411.0,1414,UA,1081,N844UA,135.0,134.0,119.0,-3.0,-4.0,PHL,ORD,678.0,6.0,10.0,0,,0,,,,,,NO,NO
977,1987,10,18,7,2057.0,2027,2211.0,2137,PS,1502,,74.0,70.0,,34.0,30.0,SMF,LAX,373.0,,,0,,0,,,,,,YES,YES
9106,1991,1,17,4,1450.0,1450,1554.0,1554,US,133,,64.0,64.0,,0.0,0.0,BUF,EWR,282.0,,,0,,0,,,,,,NO,NO
16133,1995,1,29,7,1816.0,1815,2056.0,2100,US,111,N265AU,100.0,105.0,86.0,-4.0,1.0,ORD,PHL,678.0,6.0,8.0,0,,0,,,,,,NO,YES
5201,1989,1,27,5,1755.0,1740,1929.0,1908,UA,218,,94.0,88.0,,21.0,15.0,MCI,ORD,403.0,,,0,,0,,,,,,YES,YES
22825,1998,1,6,2,1712.0,1640,1914.0,1849,HP,2031,N638AW,242.0,249.0,230.0,25.0,32.0,CMH,PHX,1671.0,3.0,9.0,0,,0,,,,,,YES,YES
33003,2003,1,13,1,843.0,846,934.0,942,UA,1064,N931UA,51.0,56.0,31.0,-8.0,-3.0,SFO,RNO,192.0,3.0,17.0,0,,0,,,,,,NO,NO
11224,1992,1,18,6,1409.0,1405,1622.0,1621,US,79,,133.0,136.0,,1.0,4.0,PIT,MCO,834.0,,,0,,0,,,,,,YES,YES
40749,2007,1,2,2,1509.0,1515,1609.0,1700,WN,566,N410,240.0,285.0,230.0,-51.0,-6.0,CLE,LAS,1825.0,4.0,6.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
1415,1987,10,16,5,753.0,750,906.0,855,PS,1521,,73.0,65.0,,11.0,3.0,LAX,OAK,337.0,,,0,,0,,,,,,YES,YES
25894,1999,1,30,6,910.0,910,1022.0,1020,WN,1737,N637,72.0,70.0,62.0,2.0,0.0,ABQ,PHX,328.0,2.0,8.0,0,,0,,,,,,YES,NO
33015,2003,1,25,6,840.0,846,933.0,942,UA,1064,N385UA,53.0,56.0,36.0,-9.0,-6.0,SFO,RNO,192.0,5.0,12.0,0,,0,,,,,,NO,NO
33128,2003,1,23,4,559.0,609,908.0,920,UA,1068,N846UA,129.0,131.0,106.0,-12.0,-10.0,GEG,DEN,836.0,7.0,16.0,0,,0,,,,,,NO,NO
9301,1991,1,23,3,2150.0,2155,2238.0,2248,US,137,,48.0,53.0,,-10.0,-5.0,PHL,ORF,211.0,,,0,,0,,,,,,NO,NO
19511,1996,1,22,1,1500.0,1442,1707.0,1629,UA,569,N7293U,127.0,107.0,94.0,38.0,18.0,DEN,PHX,602.0,3.0,30.0,0,,0,,,,,,YES,YES
2841,1988,1,18,1,755.0,755,922.0,913,PS,1405,,87.0,78.0,,9.0,0.0,BUR,SFO,326.0,,,0,,0,,,,,,YES,NO
27166,2000,1,18,2,1644.0,1644,1936.0,1910,HP,2188,N806AW,292.0,266.0,260.0,26.0,0.0,CLE,PHX,1737.0,10.0,22.0,0,,0,,,,,,YES,NO
18954,1996,1,12,5,921.0,848,1117.0,1055,HP,860,N639AW,236.0,247.0,210.0,22.0,33.0,CMH,PHX,1671.0,4.0,22.0,0,,0,,,,,,YES,YES
22807,1998,1,19,1,830.0,830,1044.0,1054,HP,860,N307AW,254.0,264.0,241.0,-10.0,0.0,CMH,PHX,1671.0,5.0,8.0,0,,0,,,,,,NO,NO
10364,1992,1,19,7,855.0,855,1151.0,1142,US,59,,176.0,167.0,,9.0,0.0,PIT,FLL,994.0,,,0,,0,,,,,,YES,NO
40192,2007,1,1,1,1015.0,1020,1136.0,1155,WN,2673,N502,81.0,95.0,73.0,-19.0,-5.0,TUL,HOU,453.0,3.0,5.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
21290,1997,1,14,2,1854.0,1855,2053.0,2105,HP,2864,N643AW,239.0,250.0,229.0,-12.0,-1.0,CMH,PHX,1671.0,3.0,7.0,0,,0,,,,,,NO,NO
10305,1992,1,20,1,755.0,755,836.0,835,US,58,,41.0,40.0,,1.0,0.0,SAN,LAX,109.0,,,0,,0,,,,,,YES,NO
1662,1987,10,25,7,2045.0,1955,2150.0,2103,PS,1529,,65.0,68.0,,47.0,50.0,BUR,SFO,326.0,,,0,,0,,,,,,YES,YES
42568,2008,1,3,4,1109.0,1055,1403.0,1335,WN,399,N621SW,174.0,160.0,147.0,28.0,14.0,MCO,DTW,957.0,9.0,18.0,0,,0,5.0,0.0,14.0,0.0,9.0,YES,YES
3022,1988,1,24,7,1816.0,1817,1916.0,1929,PS,1420,,60.0,72.0,,-13.0,-1.0,SCK,LAX,315.0,,,0,,0,,,,,,NO,NO
10175,1992,1,15,3,1107.0,1105,1205.0,1156,US,57,,58.0,51.0,,9.0,2.0,MDT,PIT,185.0,,,0,,0,,,,,,YES,YES
11717,1992,1,15,3,701.0,700,749.0,741,US,87,,48.0,41.0,,8.0,1.0,ALB,LGA,136.0,,,0,,0,,,,,,YES,YES
9274,1991,1,19,6,1801.0,1800,1858.0,1859,US,136,,57.0,59.0,,-1.0,1.0,PIT,BWI,210.0,,,0,,0,,,,,,NO,YES
1064,1987,10,16,5,2114.0,2115,2225.0,2223,PS,1505,,71.0,68.0,,2.0,-1.0,SNA,SJC,342.0,,,0,,0,,,,,,YES,NO
20524,1997,1,12,7,715.0,715,835.0,835,WN,76,N665,140.0,140.0,133.0,0.0,0.0,AUS,PHX,872.0,3.0,4.0,0,,0,,,,,,NO,NO
5422,1989,1,10,2,1221.0,1155,1329.0,1313,UA,224,,68.0,78.0,,16.0,26.0,OMA,ORD,416.0,,,0,,0,,,,,,YES,YES
715,1987,10,16,5,1133.0,1129,1234.0,1225,PS,1490,,61.0,56.0,,9.0,4.0,SNA,LAS,226.0,,,0,,0,,,,,,YES,YES
4620,1989,1,5,4,1221.0,1210,1632.0,1627,UA,201,,431.0,437.0,,5.0,11.0,DEN,HNL,3365.0,,,0,,0,,,,,,YES,YES
42494,2008,1,3,4,1550.0,1545,1709.0,1705,WN,26,N330SW,79.0,80.0,62.0,4.0,5.0,MCI,MDW,405.0,5.0,12.0,0,,0,,,,,,YES,YES
39465,2006,1,12,4,1600.0,1600,1742.0,1806,US,678,N652AW,102.0,126.0,88.0,-24.0,0.0,BOI,PHX,735.0,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2887,1988,1,18,1,1947.0,1910,2149.0,2138,PS,1408,,122.0,148.0,,11.0,37.0,SEA,LAX,954.0,,,0,,0,,,,,,YES,YES
28653,2001,1,22,1,2224.0,2230,2332.0,2313,US,402,N897äâ,68.0,43.0,24.0,19.0,-6.0,CLT,FAY,118.0,4.0,40.0,0,,0,,,,,,YES,NO
5919,1989,1,26,4,1728.0,1730,2045.0,2047,UA,236,,137.0,137.0,,-2.0,-2.0,DEN,ORD,888.0,,,0,,0,,,,,,NO,NO
31080,2002,1,27,7,1340.0,1345,1430.0,1429,US,766,N859äâ,50.0,44.0,22.0,1.0,-5.0,CLT,GSO,83.0,4.0,24.0,0,,0,,,,,,YES,NO
11618,1992,1,28,2,1559.0,1600,1706.0,1713,US,85,,67.0,73.0,,-7.0,-1.0,LAX,SFO,337.0,,,0,,0,,,,,,NO,NO
39312,2006,1,11,3,1533.0,1540,1744.0,1759,US,197,N905AW,71.0,79.0,53.0,-15.0,-7.0,SAN,PHX,304.0,3.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
12953,1993,1,4,1,1314.0,1220,2046.0,2018,US,90,,272.0,298.0,,28.0,54.0,LAX,PHL,2401.0,,,0,,0,,,,,,YES,YES
24268,1999,1,31,7,948.0,945,1803.0,1730,US,86,N627AU,315.0,285.0,269.0,33.0,3.0,SAN,PHL,2369.0,32.0,14.0,0,,0,,,,,,YES,YES
36035,2005,1,27,4,1711.0,1705,1900.0,1902,UA,543,N203UA,169.0,177.0,137.0,-2.0,6.0,BOS,ORD,867.0,15.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
1496,1987,10,11,7,1130.0,1130,1246.0,1234,PS,1524,,76.0,64.0,,12.0,0.0,SFO,BUR,326.0,,,0,,0,,,,,,YES,NO
173,1987,10,15,4,1122.0,1120,1256.0,1250,PS,1459,,94.0,90.0,,6.0,2.0,SFO,PDX,550.0,,,0,,0,,,,,,YES,YES
21957,1997,1,19,7,1331.0,1330,1500.0,1512,UA,1403,N7463U,89.0,102.0,77.0,-12.0,1.0,DEN,PHX,602.0,3.0,9.0,0,,0,,,,,,NO,YES
34439,2004,1,25,7,1003.0,1010,1219.0,1225,UA,474,N340UA,136.0,135.0,108.0,-6.0,-7.0,DFW,ORD,802.0,9.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
37553,2005,1,8,6,1644.0,1641,1948.0,1918,UA,593,N443UA,304.0,277.0,259.0,30.0,3.0,BOS,DEN,1754.0,5.0,40.0,0,,0,0.0,0.0,30.0,0.0,0.0,YES,YES
41657,2007,1,2,2,707.0,705,809.0,810,WN,1074,N675,62.0,65.0,52.0,-1.0,2.0,LBB,AUS,341.0,3.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
1032,1987,10,7,3,659.0,700,825.0,813,PS,1504,,86.0,73.0,,12.0,-1.0,SFO,LAX,337.0,,,0,,0,,,,,,YES,NO
20699,1997,1,3,5,658.0,700,1136.0,1033,HP,87,N915AW,398.0,333.0,367.0,63.0,-2.0,BOS,PHX,2300.0,5.0,26.0,0,,0,,,,,,YES,NO
13416,1993,1,3,7,1252.0,1240,1402.0,1352,US,99,,70.0,72.0,,10.0,12.0,PIT,IND,325.0,,,0,,0,,,,,,YES,YES
31665,2002,1,30,3,926.0,930,1116.0,1122,US,796,N726äæ,110.0,112.0,86.0,-6.0,-4.0,CLT,BDL,644.0,5.0,19.0,0,,0,,,,,,NO,NO
21201,1997,1,18,6,1322.0,1325,1525.0,1545,HP,2261,112,243.0,260.0,227.0,-20.0,-3.0,CMH,PHX,1671.0,5.0,11.0,0,,0,,,,,,NO,NO
16756,1995,1,13,5,1634.0,1610,1742.0,1710,US,1250,N625AU,68.0,60.0,49.0,32.0,24.0,PIT,PHL,267.0,5.0,14.0,0,,0,,,,,,YES,YES
8175,1991,1,6,7,,600,,659,US,116,,,59.0,,,,RNO,SFO,192.0,,,1,,0,,,,,,YES,YES
43714,2008,1,3,4,1901.0,1755,2020.0,1935,WN,1511,N263WN,79.0,100.0,66.0,45.0,66.0,SAN,RNO,488.0,4.0,9.0,0,,0,5.0,0.0,0.0,0.0,40.0,YES,YES
35356,2004,1,9,5,1000.0,1000,1109.0,1114,UA,496,N350UA,69.0,74.0,53.0,-5.0,0.0,MSP,ORD,334.0,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
23295,1998,1,3,6,750.0,740,948.0,930,HP,2825,N642AW,118.0,110.0,91.0,18.0,10.0,DEN,PHX,602.0,6.0,21.0,0,,0,,,,,,YES,YES
12047,1993,1,28,4,2104.0,2050,2219.0,2207,US,68,,75.0,77.0,,12.0,14.0,PIT,GRR,319.0,,,0,,0,,,,,,YES,YES
17939,1995,1,24,2,614.0,615,918.0,916,US,89,N445US,124.0,121.0,111.0,2.0,-1.0,STL,PHL,813.0,3.0,10.0,0,,0,,,,,,YES,NO
4374,1989,1,9,1,1345.0,1340,1625.0,1609,UA,191,,340.0,329.0,,16.0,5.0,IAD,LAX,2288.0,,,0,,0,,,,,,YES,YES
5840,1989,1,3,2,1434.0,1300,1606.0,1426,UA,235,,152.0,146.0,,100.0,94.0,BOS,ORD,867.0,,,0,,0,,,,,,YES,YES
6331,1990,1,7,7,2134.0,2120,2220.0,2210,US,33,,46.0,50.0,,10.0,14.0,SFO,RNO,192.0,,,0,,0,,,,,,YES,YES
41406,2007,1,2,2,1601.0,1600,4.0,2350,WN,423,N408,303.0,290.0,285.0,14.0,1.0,LAS,MHT,2356.0,3.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
13061,1993,1,1,5,945.0,940,1123.0,1125,US,93,,218.0,225.0,,-2.0,5.0,IND,PHX,1489.0,,,0,,0,,,,,,NO,YES
20266,1997,1,29,3,1200.0,1155,1349.0,1356,DL,723,N125DL,229.0,241.0,212.0,-7.0,5.0,ATL,PHX,1587.0,5.0,12.0,0,,0,,,,,,NO,YES
17716,1995,1,22,7,1743.0,1745,2019.0,2030,AA,1512,N068AA,216.0,225.0,202.0,-11.0,-2.0,SJU,PHL,1576.0,3.0,11.0,0,,0,,,,,,NO,NO
18741,1996,1,16,2,1740.0,1740,1953.0,1955,WN,1704,N605,73.0,75.0,60.0,-2.0,0.0,BUR,PHX,369.0,3.0,10.0,0,,0,,,,,,NO,NO
11238,1992,1,7,2,2052.0,2050,2140.0,2138,US,80,,48.0,48.0,,2.0,2.0,IND,CMH,182.0,,,0,,0,,,,,,YES,YES
12566,1993,1,30,6,1157.0,1200,1315.0,1332,US,80,,78.0,92.0,,-17.0,-3.0,DCA,BOS,399.0,,,0,,0,,,,,,NO,NO
42530,2008,1,3,4,1102.0,1030,1152.0,1125,WN,407,N636WN,50.0,55.0,37.0,27.0,32.0,MCI,TUL,223.0,3.0,10.0,0,,0,7.0,0.0,0.0,0.0,20.0,YES,YES
1548,1987,10,31,6,2019.0,1955,2247.0,2204,PS,1526,,88.0,69.0,,43.0,24.0,LAX,PHX,370.0,,,0,,0,,,,,,YES,YES
40876,2007,1,2,2,2145.0,2100,2305.0,2225,WN,178,N235,80.0,85.0,66.0,40.0,45.0,DAL,MCI,461.0,6.0,8.0,0,,0,0.0,0.0,0.0,0.0,40.0,YES,YES
12785,1993,1,17,7,1806.0,1805,1924.0,1925,US,87,,78.0,80.0,,-1.0,1.0,BTV,PHL,336.0,,,0,,0,,,,,,NO,YES
40691,2007,1,2,2,1204.0,1205,1432.0,1440,WN,881,N678,148.0,155.0,135.0,-8.0,-1.0,BWI,PBI,883.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
42493,2008,1,3,4,723.0,705,1053.0,1050,WN,2279,N662SW,150.0,165.0,134.0,3.0,18.0,MCI,MCO,1072.0,6.0,10.0,0,,0,,,,,,YES,YES
18999,1996,1,30,2,2116.0,2120,2307.0,2259,HP,415,N306AW,111.0,99.0,89.0,8.0,-4.0,COS,PHX,551.0,8.0,14.0,0,,0,,,,,,YES,NO
38531,2006,1,11,3,813.0,815,1021.0,1022,US,647,N658AW,188.0,187.0,143.0,-1.0,-2.0,IAH,PHX,1009.0,26.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
9132,1991,1,23,3,1639.0,1640,1747.0,1750,US,133,,68.0,70.0,,-3.0,-1.0,EWR,BOS,200.0,,,0,,0,,,,,,NO,NO
40423,2007,1,2,2,1710.0,1630,1927.0,1855,WN,2812,N339,77.0,85.0,65.0,32.0,40.0,BNA,JAX,484.0,4.0,8.0,0,,0,2.0,0.0,0.0,0.0,30.0,YES,YES
42344,2008,1,3,4,1803.0,1730,1933.0,1845,WN,440,N720WN,90.0,75.0,67.0,48.0,33.0,LAX,OAK,337.0,5.0,18.0,0,,0,6.0,0.0,15.0,0.0,27.0,YES,YES
35575,2004,1,27,2,844.0,820,1300.0,1222,UA,500,N346UA,196.0,182.0,165.0,38.0,24.0,SLC,ORD,1249.0,6.0,25.0,0,,0,0.0,0.0,38.0,0.0,0.0,YES,YES
26440,2000,1,28,5,1507.0,1504,1821.0,1851,HP,823,N642AW,314.0,347.0,290.0,-30.0,3.0,BOS,PHX,2300.0,6.0,18.0,0,,0,,,,,,NO,YES
40426,2007,1,2,2,750.0,750,926.0,1005,WN,2073,N748SW,216.0,255.0,202.0,-39.0,0.0,BNA,LAS,1588.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
26016,2000,1,26,3,2000.0,1932,2232.0,2153,HP,613,N308AW,272.0,261.0,230.0,39.0,28.0,ATL,PHX,1587.0,4.0,38.0,0,,0,,,,,,YES,YES
33139,2003,1,3,5,1841.0,1851,1830.0,1850,UA,1069,N942UA,49.0,59.0,29.0,-20.0,-10.0,GRR,ORD,137.0,6.0,14.0,0,,0,,,,,,NO,NO
19674,1996,1,23,2,716.0,705,856.0,854,UA,1267,N337UA,100.0,109.0,83.0,2.0,11.0,DEN,PHX,602.0,6.0,11.0,0,,0,,,,,,YES,YES
6189,1990,1,14,7,730.0,730,901.0,856,US,31,,91.0,86.0,,5.0,0.0,BDL,PIT,406.0,,,0,,0,,,,,,YES,NO
1856,1987,10,14,3,630.0,630,743.0,723,PS,1546,,73.0,53.0,,20.0,0.0,SJC,BUR,296.0,,,0,,0,,,,,,YES,NO
20987,1997,1,14,2,1745.0,1745,1953.0,2000,WN,1014,N614,68.0,75.0,59.0,-7.0,0.0,BUR,PHX,369.0,3.0,6.0,0,,0,,,,,,NO,NO
7528,1990,1,8,1,1256.0,1245,1356.0,1355,US,55,,60.0,70.0,,1.0,11.0,ABQ,TUS,321.0,,,0,,0,,,,,,YES,YES
20003,1997,1,10,5,1020.0,1020,1123.0,1130,WN,1293,N632,63.0,70.0,56.0,-7.0,0.0,ABQ,PHX,328.0,2.0,5.0,0,,0,,,,,,NO,NO
15231,1994,1,9,7,1513.0,1515,1626.0,1630,US,256,,73.0,75.0,,-4.0,-2.0,DCA,ROC,296.0,,,0,,0,,,,,,NO,NO
31901,2002,1,10,4,1738.0,1730,1845.0,1819,US,804,N442äâ,67.0,49.0,29.0,26.0,8.0,RDU,CLT,130.0,3.0,35.0,0,,0,,,,,,YES,YES
32067,2003,1,19,7,1355.0,1400,1937.0,1952,UA,1022,N824UA,222.0,232.0,205.0,-15.0,-5.0,SAN,ORD,1723.0,6.0,11.0,0,,0,,,,,,NO,NO
21188,1997,1,5,7,1325.0,1325,1600.0,1540,HP,2261,N173AW,275.0,255.0,258.0,20.0,0.0,CMH,PHX,1671.0,7.0,10.0,0,,0,,,,,,YES,NO
4725,1989,1,29,7,1759.0,1800,1952.0,2035,UA,203,,233.0,275.0,,-43.0,-1.0,ORD,SFO,1846.0,,,0,,0,,,,,,NO,NO
27142,2000,1,30,7,731.0,736,941.0,1007,CO,1547,N24702,250.0,271.0,226.0,-26.0,-5.0,CLE,PHX,1737.0,8.0,16.0,0,,0,,,,,,NO,NO
13637,1993,1,15,5,1222.0,1215,1324.0,1325,US,105,,62.0,70.0,,-1.0,7.0,ROC,PHL,257.0,,,0,,0,,,,,,NO,YES
11759,1992,1,2,4,727.0,730,808.0,811,US,88,,41.0,41.0,,-3.0,-3.0,AUS,IAH,140.0,,,0,,0,,,,,,NO,NO
33309,2003,1,21,2,1517.0,1522,1742.0,1752,UA,1072,N923UA,85.0,90.0,72.0,-10.0,-5.0,DEN,TUL,541.0,3.0,10.0,0,,0,,,,,,NO,NO
21991,1998,1,19,1,715.0,715,831.0,840,WN,76,N315,136.0,145.0,128.0,-9.0,0.0,AUS,PHX,872.0,3.0,5.0,0,,0,,,,,,NO,NO
26618,2000,1,21,5,1000.0,1001,1213.0,1224,HP,2273,N165AW,73.0,83.0,60.0,-11.0,-1.0,BUR,PHX,369.0,3.0,10.0,0,,0,,,,,,NO,NO
19752,1996,1,5,5,927.0,0,1052.0,0,AA,563,N540AA,145.0,152.0,127.0,-3.0,4.0,DFW,PHX,868.0,4.0,14.0,0,,0,,,,,,NO,YES
4085,1989,1,20,5,2030.0,2035,2116.0,2109,UA,184,,46.0,34.0,,7.0,-5.0,LIH,HNL,102.0,,,0,,0,,,,,,YES,NO
